customer_id,age,income,region,risk_score,risk_band
102025,24,5253.38,SC,0.4712,MEDIUM
102026,44,2811.34,SP,0.7111,HIGH
102027,51,6047.6,PR,0.6664,HIGH
102028,68,2566.56,PE,0.1206,LOW
102029,47,4279.83,RJ,0.4532,MEDIUM
102030,38,4307.91,RJ,0.2826,LOW
102031,48,12838.28,SP,0.1805,LOW
102032,29,5684.19,SP,0.5377,MEDIUM
102033,25,3159.74,PE,0.4187,MEDIUM
102034,54,5835.2,PE,0.5785,MEDIUM
102035,70,11721.31,SP,0.0885,LOW
102036,63,1921.03,PE,0.4508,MEDIUM
102037,50,2803.01,SP,0.7801,HIGH
102038,23,3748.57,PR,0.3714,MEDIUM
102039,70,3437.97,SC,0.4264,MEDIUM
102040,43,3579.99,RJ,0.1101,LOW
102041,35,2245.78,MG,0.447,MEDIUM
102042,65,8239.86,PR,0.1054,LOW
102043,58,2121.73,SP,0.6425,MEDIUM
102044,58,3815.16,PE,0.3789,MEDIUM
102045,34,6938.48,SP,0.2337,LOW
102046,70,4139.59,SP,0.8257,HIGH
102047,43,2624.72,PE,0.5922,MEDIUM
102048,47,2198.38,MG,0.5795,MEDIUM
102049,58,3761.0,RJ,0.4585,MEDIUM
102050,53,2920.37,SP,0.2175,LOW
102051,29,4634.81,SP,0.7475,HIGH
102052,36,2143.39,SP,0.2261,LOW
102053,39,6204.91,RJ,0.2757,LOW
102054,68,4439.53,MG,0.4007,MEDIUM
102055,56,4600.69,MG,0.3488,LOW
102056,39,8387.99,BA,0.3439,LOW
102057,57,3403.97,PE,0.6069,MEDIUM
102058,57,2964.45,RJ,0.2902,LOW
102059,40,3228.95,PE,0.0785,LOW
102060,41,3829.26,BA,0.6935,HIGH
102061,65,4020.56,PE,0.4759,MEDIUM
102062,49,2818.91,SC,0.5214,MEDIUM
102063,28,1590.43,SP,0.8394,HIGH
102064,56,3208.61,SP,0.2995,LOW
102065,50,4991.82,PE,0.447,MEDIUM
102066,46,4483.88,MG,0.1607,LOW
102067,57,7469.82,PE,0.7228,HIGH
102068,66,10737.24,RS,0.4932,MEDIUM
102069,37,6047.01,SP,0.2176,LOW
102070,41,8155.52,RJ,0.3848,MEDIUM
102071,30,6068.65,PE,0.5745,MEDIUM
102072,53,9543.27,SP,0.4648,MEDIUM
102073,41,10211.29,RS,0.2568,LOW
102074,38,6630.26,PE,0.69,HIGH
102075,55,5895.25,SP,0.493,MEDIUM
102076,41,3805.98,SP,0.3622,MEDIUM
102077,44,4117.49,PR,0.4344,MEDIUM
102078,43,3571.27,BA,0.6649,HIGH
102079,33,5659.22,MG,0.4315,MEDIUM
102080,27,2972.24,SP,0.5909,MEDIUM
102081,62,3831.87,SP,0.2477,LOW
102082,25,1400.0,RJ,0.1697,LOW
102083,37,9603.88,RJ,0.6538,HIGH
102084,54,3778.23,SP,0.6888,HIGH
102085,27,5226.61,BA,0.5539,MEDIUM
102086,53,8455.54,SP,0.0894,LOW
102087,57,4851.2,BA,0.2463,LOW
102088,54,8401.16,PE,0.6684,HIGH
102089,36,2314.17,SC,0.2547,LOW
102090,21,13274.24,PR,0.5501,MEDIUM
102091,65,7077.33,SP,0.7226,HIGH
102092,37,4643.65,PR,0.0548,LOW
102093,61,8323.83,RJ,0.2545,LOW
102094,30,2396.81,SP,0.28,LOW
102095,29,3656.66,PR,0.3547,MEDIUM
102096,59,8400.78,SP,0.2834,LOW
102097,67,1714.11,SP,0.3331,LOW
102098,64,5496.46,SC,0.6236,MEDIUM
102099,58,5422.35,MG,0.6356,MEDIUM
102100,33,10808.28,SP,0.562,MEDIUM
102101,66,1964.56,SP,0.4622,MEDIUM
102102,54,9094.84,SP,0.5654,MEDIUM
102103,29,3210.86,PR,0.8537,HIGH
102104,27,3388.95,PR,0.7039,HIGH
102105,64,2336.19,SP,0.6904,HIGH
102106,34,2491.58,PR,0.8483,HIGH
102107,59,5097.63,PE,0.7005,HIGH
102108,27,2462.47,PR,0.5816,MEDIUM
102109,35,5991.97,MG,0.2069,LOW
102110,35,3055.25,PR,0.1548,LOW
102111,35,2346.27,BA,0.346,LOW
102112,54,3260.03,PE,0.6245,MEDIUM
102113,66,4936.73,SP,0.5921,MEDIUM
102114,66,3676.48,SP,0.3597,MEDIUM
102115,58,4269.54,SP,0.1903,LOW
102116,31,5866.53,RS,0.238,LOW
102117,69,7061.42,SP,0.6367,MEDIUM
102118,48,3619.15,PE,0.255,LOW
102119,48,2544.31,SP,0.4324,MEDIUM
102120,56,4356.24,PR,0.2212,LOW
102121,59,5264.55,SP,0.4061,MEDIUM
102122,68,2083.27,MG,0.2652,LOW
102123,50,2739.0,MG,0.5945,MEDIUM
102124,51,2973.9,RS,0.4509,MEDIUM
102125,58,3801.25,MG,0.2377,LOW
102126,33,2914.76,MG,0.6033,MEDIUM
102127,36,5897.12,RS,0.1187,LOW
102128,52,1943.75,PE,0.6964,HIGH
102129,24,1967.61,BA,0.4876,MEDIUM
102130,37,3578.05,RS,0.4311,MEDIUM
102131,56,3860.4,MG,0.5007,MEDIUM
102132,69,2089.36,PE,0.2289,LOW
102133,46,3138.81,MG,0.3636,MEDIUM
102134,40,3464.55,PE,0.2546,LOW
102135,43,3477.46,BA,0.1818,LOW
102136,55,4517.63,SP,0.1376,LOW
102137,48,3057.28,SP,0.2039,LOW
102138,22,8537.31,RS,0.3257,LOW
102139,47,5309.1,SC,0.5049,MEDIUM
102140,41,2851.0,PR,0.3936,MEDIUM
102141,56,4394.92,PE,0.6535,HIGH
102142,64,4457.61,PR,0.5561,MEDIUM
102143,69,7524.4,RJ,0.565,MEDIUM
102144,51,3148.42,PR,0.1885,LOW
102145,39,6070.29,SP,0.6852,HIGH
102146,43,4285.23,PR,0.5349,MEDIUM
102147,29,8593.76,PE,0.1652,LOW
102148,67,7804.59,SP,0.3696,MEDIUM
102149,63,4616.49,BA,0.6292,MEDIUM
102150,63,3703.17,BA,0.0995,LOW
102151,37,5356.2,SP,0.5316,MEDIUM
102152,37,3851.52,BA,0.4258,MEDIUM
102153,63,9408.67,RS,0.5348,MEDIUM
102154,48,4361.21,MG,0.5076,MEDIUM
102155,56,3456.91,SP,0.1225,LOW
102156,45,3368.51,SP,0.7141,HIGH
102157,43,2346.27,PR,0.4675,MEDIUM
102158,52,5486.18,SP,0.5449,MEDIUM
102159,61,2833.4,RJ,0.1287,LOW
102160,37,7114.93,PE,0.3355,LOW
102161,61,2257.99,RS,0.1767,LOW
102162,33,4464.51,RS,0.7398,HIGH
102163,41,7295.02,PE,0.6584,HIGH
102164,66,1494.82,SP,0.2493,LOW
102165,68,11065.72,SP,0.5451,MEDIUM
102166,67,3424.47,SC,0.1334,LOW
102167,36,4494.3,MG,0.2648,LOW
102168,63,5525.54,SP,0.6167,MEDIUM
102169,67,5951.4,RS,0.077,LOW
102170,69,4790.09,SP,0.3613,MEDIUM
102171,22,6779.0,PR,0.3983,MEDIUM
102172,58,5388.35,PR,0.6515,HIGH
102173,70,9779.69,SC,0.2299,LOW
102174,59,5396.78,RJ,0.8404,HIGH
102175,32,10784.5,SP,0.4293,MEDIUM
102176,59,6472.76,PE,0.1593,LOW
102177,26,1765.31,PE,0.0274,LOW
102178,45,14708.33,MG,0.5639,MEDIUM
102179,52,3188.02,SP,0.3788,MEDIUM
102180,43,8610.18,PR,0.1038,LOW
102181,55,4254.36,RJ,0.5336,MEDIUM
102182,33,6989.49,SP,0.2943,LOW
102183,51,3018.06,SP,0.5477,MEDIUM
102184,53,5671.43,SP,0.2071,LOW
102185,52,3719.37,RJ,0.424,MEDIUM
102186,35,8962.11,SP,0.4421,MEDIUM
102187,36,5184.35,BA,0.4452,MEDIUM
102188,33,6581.99,MG,0.4702,MEDIUM
102189,44,1486.36,MG,0.4347,MEDIUM
102190,50,4030.98,SP,0.4429,MEDIUM
102191,39,5114.86,BA,0.2558,LOW
102192,41,4675.89,SP,0.1473,LOW
102193,35,6662.13,SP,0.1277,LOW
102194,31,3523.48,PR,0.6501,HIGH
102195,53,4299.52,SC,0.2027,LOW
102196,61,7404.39,BA,0.1848,LOW
102197,35,1406.79,RJ,0.9626,HIGH
102198,64,5573.22,RJ,0.4934,MEDIUM
102199,49,3578.06,SP,0.7324,HIGH
102200,29,2710.6,PR,0.4339,MEDIUM
102201,39,4936.35,RJ,0.0815,LOW
102202,21,7570.52,RJ,0.0436,LOW
102203,22,6916.25,SP,0.6486,MEDIUM
102204,37,3936.26,PE,0.1574,LOW
102205,43,6394.51,SP,0.3141,LOW
102206,60,6371.0,SP,0.3583,MEDIUM
102207,27,4027.5,PE,0.5961,MEDIUM
102208,62,3011.4,RS,0.4152,MEDIUM
102209,32,3096.19,PR,0.2189,LOW
102210,27,6279.27,SC,0.2353,LOW
102211,55,4115.89,SP,0.0923,LOW
102212,59,2541.91,BA,0.7662,HIGH
102213,51,1870.77,SP,0.407,MEDIUM
102214,26,6261.15,PE,0.0614,LOW
102215,26,3230.48,SP,0.5209,MEDIUM
102216,40,4921.78,PR,0.3295,LOW
102217,43,7615.18,PR,0.8199,HIGH
102218,70,2240.73,SP,0.5907,MEDIUM
102219,35,4109.98,RJ,0.2477,LOW
102220,30,3869.6,RS,0.494,MEDIUM
102221,68,5039.77,SP,0.2367,LOW
102222,28,7613.18,PE,0.5839,MEDIUM
102223,22,2218.76,SP,0.4884,MEDIUM
102224,42,5521.16,PR,0.197,LOW
102225,41,6891.0,PR,0.7029,HIGH
102226,51,3840.58,MG,0.3443,LOW
102227,64,3931.85,SC,0.1847,LOW
102228,67,5134.28,RS,0.3354,LOW
102229,35,4955.99,PR,0.0667,LOW
102230,70,5554.53,PR,0.419,MEDIUM
102231,52,5498.63,PR,0.2209,LOW
102232,24,2621.48,RJ,0.3826,MEDIUM
102233,67,6755.87,SP,0.2159,LOW
102234,27,7353.24,SP,0.5177,MEDIUM
102235,50,4592.41,PR,0.1764,LOW
102236,60,2050.1,PE,0.3521,MEDIUM
102237,33,3974.93,SP,0.8488,HIGH
102238,34,4610.79,PR,0.4658,MEDIUM
102239,44,2424.62,SP,0.2742,LOW
102240,65,3533.25,PR,0.1784,LOW
102241,32,2135.26,RS,0.3126,LOW
102242,54,5621.42,RS,0.6404,MEDIUM
102243,43,4548.25,RS,0.6023,MEDIUM
102244,26,1906.19,RS,0.8534,HIGH
102245,56,4971.83,SP,0.2398,LOW
102246,62,4087.61,MG,0.1843,LOW
102247,49,5381.48,SP,0.5196,MEDIUM
102248,29,3480.41,PE,0.157,LOW
102249,28,2858.72,RS,0.6452,MEDIUM
102250,42,2901.07,SP,0.7186,HIGH
102251,46,3243.86,SP,0.3291,LOW
102252,48,4238.12,MG,0.3479,LOW
102253,33,4509.13,PE,0.414,MEDIUM
102254,46,3832.58,SP,0.4473,MEDIUM
102255,35,3427.71,PR,0.5383,MEDIUM
102256,55,3548.1,RJ,0.2082,LOW
102257,60,13996.29,SC,0.6341,MEDIUM
102258,53,2901.23,SC,0.6836,HIGH
102259,21,3213.17,SP,0.3343,LOW
102260,70,20412.24,RS,0.4543,MEDIUM
102261,22,5140.61,SP,0.5412,MEDIUM
102262,70,2165.59,BA,0.7553,HIGH
102263,22,6293.86,SP,0.4758,MEDIUM
102264,46,2713.57,PR,0.1253,LOW
102265,26,6497.61,RJ,0.865,HIGH
102266,25,3795.52,PR,0.2934,LOW
102267,55,3400.7,SP,0.2173,LOW
102268,57,9092.81,PR,0.432,MEDIUM
102269,26,5512.16,SP,0.443,MEDIUM
102270,69,6700.08,RJ,0.1854,LOW
102271,37,5175.03,BA,0.1982,LOW
102272,36,3393.12,MG,0.6063,MEDIUM
102273,35,5632.39,MG,0.6366,MEDIUM
102274,44,7504.54,PR,0.1429,LOW
102275,29,4480.61,MG,0.1155,LOW
102276,42,9972.92,BA,0.516,MEDIUM
102277,31,6317.47,RJ,0.2461,LOW
102278,23,4649.86,PE,0.1731,LOW
102279,39,4738.87,BA,0.4969,MEDIUM
102280,54,4485.99,MG,0.3074,LOW
102281,59,2303.64,RJ,0.2572,LOW
102282,38,4022.28,SC,0.3523,MEDIUM
102283,37,4670.44,RS,0.4111,MEDIUM
102284,60,3439.63,SP,0.3048,LOW
102285,55,4939.03,SP,0.4058,MEDIUM
102286,62,4243.18,SP,0.5928,MEDIUM
102287,66,6088.83,RS,0.815,HIGH
102288,62,5774.08,RS,0.4949,MEDIUM
102289,67,4550.87,SP,0.5217,MEDIUM
102290,41,2178.9,PR,0.4361,MEDIUM
102291,40,9920.78,RS,0.5907,MEDIUM
102292,37,3923.47,PE,0.4852,MEDIUM
102293,32,4040.06,SP,0.1793,LOW
102294,58,3563.26,RJ,0.7188,HIGH
102295,56,3322.27,RJ,0.2123,LOW
102296,61,8813.04,PR,0.3242,LOW
102297,29,8169.32,SP,0.6265,MEDIUM
102298,45,5198.62,SP,0.7096,HIGH
102299,32,3988.78,RS,0.4146,MEDIUM
102300,65,5653.42,PR,0.3924,MEDIUM
102301,34,4351.44,SP,0.4157,MEDIUM
102302,28,3833.5,RJ,0.2381,LOW
102303,49,4940.05,SP,0.1963,LOW
102304,64,3398.48,RJ,0.4623,MEDIUM
102305,66,4740.64,RJ,0.1392,LOW
102306,25,4632.56,SP,0.2412,LOW
102307,37,5609.68,SP,0.2745,LOW
102308,28,3120.21,PE,0.2593,LOW
102309,36,5905.89,PE,0.6325,MEDIUM
102310,47,2718.43,SP,0.5027,MEDIUM
102311,35,3190.74,SC,0.1705,LOW
102312,24,3258.28,SP,0.3345,LOW
102313,46,2510.54,BA,0.3416,LOW
102314,23,6838.73,BA,0.0811,LOW
102315,32,2637.78,PR,0.5173,MEDIUM
102316,21,3002.98,PR,0.5838,MEDIUM
102317,25,7672.79,RJ,0.5621,MEDIUM
102318,42,3193.78,SP,0.6873,HIGH
102319,63,3837.33,MG,0.378,MEDIUM
102320,59,2583.93,SP,0.1491,LOW
102321,25,6264.51,SC,0.4025,MEDIUM
102322,22,6306.1,MG,0.2985,LOW
102323,37,5988.13,SP,0.2965,LOW
102324,53,5436.3,PR,0.2043,LOW
102325,58,4351.01,BA,0.3116,LOW
102326,62,3265.4,PR,0.5001,MEDIUM
102327,38,2840.27,MG,0.6299,MEDIUM
102328,29,7800.9,BA,0.3198,LOW
102329,22,6062.91,SP,0.2036,LOW
102330,28,3011.08,PR,0.7408,HIGH
102331,24,4281.07,RJ,0.1614,LOW
102332,64,3636.53,SP,0.3619,MEDIUM
102333,34,2443.77,PE,0.3408,LOW
102334,62,4573.86,RJ,0.164,LOW
102335,48,3440.61,RJ,0.8262,HIGH
102336,47,2658.78,SP,0.1538,LOW
102337,43,2064.94,PE,0.4144,MEDIUM
102338,61,1982.7,BA,0.2815,LOW
102339,23,3514.16,SP,0.3765,MEDIUM
102340,25,4031.9,PR,0.5678,MEDIUM
102341,42,2759.2,SP,0.5991,MEDIUM
102342,40,5739.89,RS,0.3575,MEDIUM
102343,48,4069.92,MG,0.0779,LOW
102344,57,5539.97,SP,0.6858,HIGH
102345,50,3846.98,PR,0.7092,HIGH
102346,33,2878.5,PE,0.4112,MEDIUM
102347,37,4436.48,RJ,0.4563,MEDIUM
102348,58,2291.03,SP,0.3817,MEDIUM
102349,31,5441.28,PE,0.4239,MEDIUM
102350,46,2678.49,SP,0.3937,MEDIUM
102351,47,6526.27,MG,0.7812,HIGH
102352,58,3570.21,PR,0.4192,MEDIUM
102353,56,6994.34,SP,0.5403,MEDIUM
102354,44,2450.34,SP,0.6004,MEDIUM
102355,36,3033.62,SP,0.2529,LOW
102356,39,5042.66,SP,0.1005,LOW
102357,41,7366.36,MG,0.2555,LOW
102358,31,9347.01,BA,0.1923,LOW
102359,52,4284.23,SP,0.7541,HIGH
102360,31,10147.25,SC,0.3093,LOW
102361,53,3654.82,RJ,0.5275,MEDIUM
102362,58,7117.05,SP,0.3981,MEDIUM
102363,69,2672.03,PR,0.3707,MEDIUM
102364,26,5138.6,SP,0.7046,HIGH
102365,58,1400.0,PR,0.8325,HIGH
102366,25,2451.55,RJ,0.1681,LOW
102367,37,5254.52,SC,0.509,MEDIUM
102368,29,2236.95,PE,0.0879,LOW
102369,29,5155.27,SP,0.3906,MEDIUM
102370,29,6489.49,PE,0.4802,MEDIUM
102371,23,3301.74,SP,0.1602,LOW
102372,62,2637.91,SP,0.3786,MEDIUM
102373,24,3345.03,SP,0.1752,LOW
102374,40,2641.89,BA,0.2039,LOW
102375,55,4000.83,SC,0.7288,HIGH
102376,70,4410.94,PE,0.7263,HIGH
102377,63,3626.25,SC,0.7891,HIGH
102378,27,9381.85,RJ,0.5043,MEDIUM
102379,70,2973.59,PE,0.451,MEDIUM
102380,53,8190.48,PE,0.3172,LOW
102381,29,2547.95,BA,0.128,LOW
102382,43,4349.31,PR,0.7973,HIGH
102383,66,7411.07,BA,0.23,LOW
102384,40,7229.25,SP,0.5487,MEDIUM
102385,30,3432.75,PE,0.5006,MEDIUM
102386,64,5482.26,PE,0.6136,MEDIUM
102387,68,5141.01,SC,0.5616,MEDIUM
102388,69,3241.1,SP,0.2502,LOW
102389,68,5644.83,SP,0.2464,LOW
102390,64,10268.5,PE,0.0931,LOW
102391,43,5267.21,BA,0.1308,LOW
102392,30,5512.04,RS,0.1692,LOW
102393,51,5799.19,PE,0.2341,LOW
102394,32,2083.01,MG,0.5839,MEDIUM
102395,44,5238.28,PE,0.362,MEDIUM
102396,53,2578.07,SP,0.6358,MEDIUM
102397,68,3164.32,SP,0.4224,MEDIUM
102398,35,11855.79,MG,0.2693,LOW
102399,33,3719.24,RJ,0.3719,MEDIUM
102400,57,2944.09,MG,0.3004,LOW
102401,21,7303.28,BA,0.5367,MEDIUM
102402,49,2664.99,SP,0.2618,LOW
102403,58,3388.28,RS,0.2427,LOW
102404,48,7649.42,SP,0.3701,MEDIUM
102405,40,4287.11,BA,0.1069,LOW
102406,62,1984.8,SP,0.6977,HIGH
102407,39,5453.18,RS,0.4562,MEDIUM
102408,56,3472.17,PR,0.6874,HIGH
102409,44,8795.26,RJ,0.4895,MEDIUM
102410,22,3139.66,SP,0.4263,MEDIUM
102411,47,6956.48,SP,0.4944,MEDIUM
102412,23,9849.49,RJ,0.1733,LOW
102413,67,2791.65,SP,0.4022,MEDIUM
102414,51,3828.0,SP,0.1799,LOW
102415,39,5061.31,RS,0.6808,HIGH
102416,45,2783.08,SP,0.2975,LOW
102417,51,4781.84,SP,0.2322,LOW
102418,34,3770.18,RJ,0.3074,LOW
102419,35,3733.9,MG,0.1271,LOW
102420,41,4299.83,MG,0.1662,LOW
102421,33,4346.16,SC,0.6282,MEDIUM
102422,58,4543.73,PR,0.3184,LOW
102423,26,3150.77,MG,0.188,LOW
102424,62,3217.49,RJ,0.4442,MEDIUM
102425,38,3967.6,SP,0.7038,HIGH
102426,49,4110.73,SC,0.2084,LOW
102427,28,3402.25,RJ,0.7018,HIGH
102428,40,4906.57,BA,0.2231,LOW
102429,58,1757.69,PR,0.2481,LOW
102430,34,2957.84,SC,0.4565,MEDIUM
102431,27,3671.94,MG,0.7464,HIGH
102432,47,2784.73,PE,0.1821,LOW
102433,29,9180.66,MG,0.3285,LOW
102434,36,4238.2,MG,0.3764,MEDIUM
102435,43,4571.92,PE,0.3045,LOW
102436,49,3330.54,PR,0.8695,HIGH
102437,52,4168.31,MG,0.4395,MEDIUM
102438,54,2343.77,SP,0.1298,LOW
102439,63,3871.23,SP,0.5027,MEDIUM
102440,24,2678.67,BA,0.6621,HIGH
102441,39,3676.39,SP,0.4194,MEDIUM
102442,21,1400.0,SP,0.4532,MEDIUM
102443,21,2444.02,SP,0.3389,LOW
102444,31,8480.5,PE,0.6216,MEDIUM
102445,50,6256.84,PR,0.327,LOW
102446,65,7910.76,MG,0.2014,LOW
102447,59,8175.9,PE,0.4797,MEDIUM
102448,53,5801.51,RJ,0.056,LOW
102449,59,3379.43,BA,0.6494,MEDIUM
102450,29,2552.83,RS,0.3517,MEDIUM
102451,62,7282.85,MG,0.3182,LOW
102452,65,4332.21,RS,0.6424,MEDIUM
102453,25,13904.54,PE,0.4679,MEDIUM
102454,44,3524.85,SP,0.1753,LOW
102455,62,10827.34,SP,0.44,MEDIUM
102456,44,3895.51,BA,0.3154,LOW
102457,63,7975.61,RJ,0.268,LOW
102458,67,9482.96,PR,0.2038,LOW
102459,44,2570.42,SP,0.6466,MEDIUM
102460,23,3327.71,BA,0.7917,HIGH
102461,38,2558.07,RS,0.6664,HIGH
102462,31,2327.31,PE,0.6617,HIGH
102463,44,5785.05,MG,0.1452,LOW
102464,50,3821.73,PE,0.0719,LOW
102465,44,4306.91,MG,0.2762,LOW
102466,30,5485.34,PR,0.4382,MEDIUM
102467,36,1722.09,SC,0.7653,HIGH
102468,54,7789.15,MG,0.1797,LOW
102469,22,3552.03,PR,0.3518,MEDIUM
102470,31,5422.93,SP,0.5893,MEDIUM
102471,65,5657.75,RJ,0.2157,LOW
102472,25,8109.75,SC,0.2711,LOW
102473,41,3993.84,SP,0.3051,LOW
102474,31,1515.49,SC,0.2851,LOW
102475,26,4316.76,RJ,0.7166,HIGH
102476,42,4624.76,SP,0.2685,LOW
102477,47,2556.5,SC,0.5863,MEDIUM
102478,29,4508.12,SP,0.4996,MEDIUM
102479,24,3531.76,PE,0.1932,LOW
102480,27,2204.64,PE,0.1999,LOW
102481,53,5797.33,MG,0.1723,LOW
102482,64,3204.31,RJ,0.0826,LOW
102483,30,3455.69,SP,0.4539,MEDIUM
102484,37,3363.72,RS,0.3982,MEDIUM
102485,38,7599.74,SP,0.7267,HIGH
102486,39,4118.32,PE,0.1258,LOW
102487,33,4362.53,PE,0.3075,LOW
102488,23,3399.33,SP,0.4104,MEDIUM
102489,47,5244.92,SC,0.4518,MEDIUM
102490,38,8026.57,MG,0.6117,MEDIUM
102491,38,5731.96,PR,0.5633,MEDIUM
102492,34,5840.29,SP,0.6033,MEDIUM
102493,67,5618.56,RS,0.2129,LOW
102494,51,2165.32,SP,0.7643,HIGH
102495,41,2758.12,PE,0.774,HIGH
102496,31,3806.43,MG,0.3383,LOW
102497,61,2964.39,SC,0.3894,MEDIUM
102498,65,2519.62,PE,0.7484,HIGH
102499,22,1709.91,RS,0.5096,MEDIUM
102500,67,2200.65,PR,0.4531,MEDIUM
102501,55,3713.42,RJ,0.3415,LOW
102502,25,4062.34,MG,0.9391,HIGH
102503,58,2870.31,RJ,0.4632,MEDIUM
102504,26,4362.17,PE,0.6179,MEDIUM
102505,23,3410.45,SP,0.2654,LOW
102506,26,7089.11,RJ,0.6122,MEDIUM
102507,43,3886.48,RS,0.7461,HIGH
102508,51,5866.88,RJ,0.7274,HIGH
102509,41,4630.33,PE,0.5982,MEDIUM
102510,27,2142.75,SP,0.4066,MEDIUM
102511,30,4021.15,SP,0.8103,HIGH
102512,63,2320.97,PR,0.4723,MEDIUM
102513,69,3987.59,MG,0.1511,LOW
102514,58,2937.1,PE,0.7203,HIGH
102515,26,5045.15,MG,0.3401,LOW
102516,61,2205.06,SP,0.4146,MEDIUM
102517,55,4229.74,RJ,0.0471,LOW
102518,47,5528.1,RJ,0.4841,MEDIUM
102519,28,6493.04,PR,0.3457,LOW
102520,70,2910.38,SP,0.4096,MEDIUM
102521,43,4235.94,PR,0.214,LOW
102522,23,4588.14,PE,0.5397,MEDIUM
102523,31,8826.03,MG,0.1747,LOW
102524,41,2062.76,SC,0.4059,MEDIUM
102525,24,2712.19,SP,0.3669,MEDIUM
102526,37,16138.8,BA,0.5533,MEDIUM
102527,44,3684.0,SP,0.3347,LOW
102528,68,1694.53,PR,0.3732,MEDIUM
102529,25,3175.49,RJ,0.4498,MEDIUM
102530,49,1400.0,SP,0.5118,MEDIUM
102531,66,4714.89,RJ,0.5522,MEDIUM
102532,61,6195.24,SP,0.488,MEDIUM
102533,67,2711.46,PE,0.712,HIGH
102534,29,3350.59,SP,0.3637,MEDIUM
102535,61,6543.28,PE,0.2521,LOW
102536,69,1813.0,MG,0.7982,HIGH
102537,37,2227.17,SP,0.5433,MEDIUM
102538,45,3764.4,RJ,0.5291,MEDIUM
102539,47,2926.96,SP,0.4668,MEDIUM
102540,45,3647.45,BA,0.3003,LOW
102541,35,2289.85,SP,0.1311,LOW
102542,69,4655.06,BA,0.7218,HIGH
102543,68,3909.67,SP,0.7946,HIGH
102544,40,5466.81,SP,0.2026,LOW
102545,61,4624.07,SP,0.6843,HIGH
102546,40,4638.06,SC,0.5675,MEDIUM
102547,60,2097.73,MG,0.2105,LOW
102548,50,5320.29,PE,0.3528,MEDIUM
102549,44,3583.24,RJ,0.3173,LOW
102550,27,3877.22,SP,0.387,MEDIUM
102551,53,6946.59,RS,0.3467,LOW
102552,37,2973.55,PR,0.2547,LOW
102553,31,8033.76,BA,0.3457,LOW
102554,30,8401.69,MG,0.4873,MEDIUM
102555,70,6028.03,RS,0.2907,LOW
102556,26,2623.18,SP,0.7619,HIGH
102557,60,1470.59,PE,0.456,MEDIUM
102558,64,7049.28,SP,0.6975,HIGH
102559,22,4430.66,BA,0.187,LOW
102560,50,2937.0,SP,0.2207,LOW
102561,49,7377.2,RS,0.3436,LOW
102562,38,2777.46,BA,0.7127,HIGH
102563,54,3426.33,BA,0.4482,MEDIUM
102564,41,5403.42,MG,0.692,HIGH
102565,42,2460.97,MG,0.0693,LOW
102566,42,3984.99,BA,0.4254,MEDIUM
102567,61,7084.22,PR,0.0193,LOW
102568,52,4647.91,PR,0.1165,LOW
102569,39,7643.45,SP,0.1241,LOW
102570,67,7237.05,MG,0.5861,MEDIUM
102571,61,4215.63,RJ,0.6249,MEDIUM
102572,67,1400.0,SC,0.4669,MEDIUM
102573,57,2470.24,SP,0.347,LOW
102574,40,6058.64,RJ,0.2559,LOW
102575,59,1995.64,BA,0.5037,MEDIUM
102576,37,3590.43,PR,0.5137,MEDIUM
102577,34,4940.94,PE,0.7221,HIGH
102578,43,8503.51,SP,0.7829,HIGH
102579,69,3186.98,MG,0.2684,LOW
102580,49,3083.95,MG,0.2738,LOW
102581,40,4095.59,RJ,0.4055,MEDIUM
102582,44,4970.51,SC,0.3352,LOW
102583,35,3900.27,SP,0.3097,LOW
102584,53,6949.94,MG,0.3253,LOW
102585,38,2861.93,SP,0.6172,MEDIUM
102586,48,4449.37,PR,0.6659,HIGH
102587,39,5200.67,BA,0.6438,MEDIUM
102588,37,3465.9,SP,0.6773,HIGH
102589,69,6284.87,MG,0.4165,MEDIUM
102590,38,4511.3,MG,0.1244,LOW
102591,24,6133.28,RS,0.2161,LOW
102592,39,4610.12,SP,0.0772,LOW
102593,47,5031.7,RJ,0.4357,MEDIUM
102594,25,3100.42,RS,0.4456,MEDIUM
102595,36,3102.83,PR,0.1556,LOW
102596,29,7559.42,RS,0.1001,LOW
102597,46,5698.08,RJ,0.4505,MEDIUM
102598,57,2570.4,PE,0.3821,MEDIUM
102599,69,4580.92,SP,0.3178,LOW
102600,40,1400.0,SP,0.6872,HIGH
102601,64,3188.64,MG,0.2677,LOW
102602,31,6661.72,MG,0.2409,LOW
102603,60,3955.13,SC,0.3482,LOW
102604,49,4444.57,SP,0.0341,LOW
102605,58,1400.0,SP,0.0853,LOW
102606,58,3479.2,RS,0.8731,HIGH
102607,47,4940.44,SP,0.0537,LOW
102608,33,5251.03,RS,0.5389,MEDIUM
102609,47,6665.97,SC,0.0285,LOW
102610,62,3796.81,SP,0.0518,LOW
102611,69,3878.97,RS,0.3318,LOW
102612,67,2215.92,BA,0.0597,LOW
102613,30,3807.28,BA,0.2334,LOW
102614,50,2292.24,SP,0.5946,MEDIUM
102615,26,1729.97,PR,0.2819,LOW
102616,54,2494.77,PE,0.4283,MEDIUM
102617,70,8664.67,PR,0.2035,LOW
102618,23,3688.48,SP,0.6495,MEDIUM
102619,53,4667.51,SP,0.5048,MEDIUM
