contract_id,customer_id,product,origination_date,contract_value,term_months,installment_value
C003853,104939,Personal Loan,2026-01-21,6336.57,22,288.03
C003854,108474,Personal Loan,2025-05-20,7048.07,31,227.36
C003855,105393,Payroll Loan,2025-06-01,13996.46,21,666.5
C003856,100773,Credit Card,2025-03-11,9343.62,22,424.71
C003857,100471,Credit Card,2025-03-09,3561.15,21,169.58
C003858,103109,Personal Loan,2026-02-28,4923.06,18,273.5
C003859,107837,Credit Card,2025-01-08,6156.77,6,1026.13
C003860,104780,Personal Loan,2026-05-30,6044.34,30,201.48
C003861,103664,Payroll Loan,2026-06-28,10156.9,44,230.84
C003862,104884,Credit Card,2025-03-24,13500.0,23,586.96
C003863,109435,Credit Card,2026-02-12,3963.44,18,220.19
C003864,101852,Personal Loan,2025-11-11,4585.75,27,169.84
C003865,105972,Vehicle Finance,2026-04-16,18342.01,41,447.37
C003866,106824,Personal Loan,2025-08-29,7531.39,13,579.34
C003867,108274,Vehicle Finance,2025-02-12,39434.03,25,1577.36
C003868,104846,Personal Loan,2025-09-03,5335.95,17,313.88
C003869,109348,Personal Loan,2025-02-04,7412.45,22,336.93
C003870,108596,Personal Loan,2026-02-17,5298.55,23,230.37
C003871,100993,Credit Card,2025-07-04,2720.1,20,136.0
C003872,102509,Personal Loan,2026-02-16,3336.74,36,92.69
C003873,102488,Payroll Loan,2026-01-28,9227.5,15,615.17
C003874,109095,Credit Card,2025-02-04,5856.1,16,366.01
C003875,101183,Vehicle Finance,2025-11-17,21283.44,57,373.39
C003876,108252,Vehicle Finance,2026-05-02,47680.61,27,1765.95
C003877,109680,Vehicle Finance,2026-01-31,52671.95,53,993.81
C003878,104145,Personal Loan,2025-01-08,8914.21,27,330.16
C003879,101418,Vehicle Finance,2025-09-16,51134.33,54,946.93
C003880,108097,Personal Loan,2025-08-28,2712.69,14,193.76
C003881,104343,Vehicle Finance,2025-01-25,46623.0,57,817.95
C003882,106348,Vehicle Finance,2025-02-21,44050.96,54,815.76
C003883,102955,Personal Loan,2025-12-30,12207.54,22,554.89
C003884,104535,Credit Card,2025-12-30,5286.69,10,528.67
C003885,103920,Credit Card,2025-10-21,4301.82,23,187.04
C003886,105114,Personal Loan,2025-08-16,21000.0,36,583.33
C003887,100156,Vehicle Finance,2025-05-12,12011.86,34,353.29
C003888,105487,Payroll Loan,2025-03-18,13543.44,37,366.04
C003889,102821,Payroll Loan,2026-02-21,5643.36,26,217.05
C003890,102276,Personal Loan,2025-07-04,11881.93,33,360.06
C003891,109253,Personal Loan,2026-01-12,8559.42,25,342.38
C003892,101533,Personal Loan,2025-05-22,16928.29,36,470.23
C003893,108328,Credit Card,2025-09-01,9557.83,12,796.49
C003894,107868,Payroll Loan,2025-12-23,30026.58,35,857.9
C003895,103873,Personal Loan,2026-01-31,8194.01,32,256.06
C003896,100869,Credit Card,2026-01-01,4511.21,21,214.82
C003897,106627,Credit Card,2025-12-21,6500.15,6,1083.36
C003898,106890,Personal Loan,2025-10-27,5379.47,20,268.97
C003899,101986,Personal Loan,2026-04-26,3830.49,25,153.22
C003900,108792,Personal Loan,2026-03-02,10660.08,12,888.34
C003901,103224,Vehicle Finance,2025-01-08,35380.67,49,722.05
C003902,104365,Personal Loan,2025-01-13,6821.31,22,310.06
C003903,109368,Vehicle Finance,2026-03-05,21381.46,46,464.81
C003904,107749,Payroll Loan,2025-12-25,4281.85,46,93.08
C003905,104423,Personal Loan,2025-03-28,7568.6,20,378.43
C003906,108643,Personal Loan,2025-12-23,7197.88,27,266.59
C003907,103346,Credit Card,2025-04-23,5426.05,17,319.18
C003908,102832,Payroll Loan,2025-09-10,14234.1,22,647.0
C003909,106862,Credit Card,2025-03-04,5926.14,20,296.31
C003910,102505,Credit Card,2026-04-03,7593.56,6,1265.59
C003911,105526,Personal Loan,2025-01-01,2893.88,12,241.16
C003912,105315,Personal Loan,2025-02-10,6207.08,31,200.23
C003913,105163,Payroll Loan,2026-06-15,8570.44,18,476.14
C003914,109081,Payroll Loan,2026-02-20,4784.13,29,164.97
C003915,103792,Vehicle Finance,2025-05-28,29559.34,43,687.43
C003916,106947,Payroll Loan,2025-06-21,18553.04,46,403.33
C003917,104124,Personal Loan,2025-03-08,10497.45,16,656.09
C003918,101836,Personal Loan,2025-01-18,4335.62,18,240.87
C003919,103617,Credit Card,2025-02-01,8850.79,16,553.17
C003920,104002,Credit Card,2025-01-13,6041.45,18,335.64
C003921,101743,Personal Loan,2026-03-16,2944.33,18,163.57
C003922,105796,Vehicle Finance,2025-05-14,93292.57,60,1554.88
C003923,109954,Credit Card,2025-09-10,3099.3,11,281.75
C003924,103719,Vehicle Finance,2025-11-17,21381.42,59,362.4
C003925,105554,Personal Loan,2026-01-10,4832.5,34,142.13
C003926,101925,Payroll Loan,2025-12-03,6942.96,44,157.79
C003927,103023,Payroll Loan,2025-09-25,15116.18,21,719.82
C003928,108116,Payroll Loan,2025-03-04,5221.19,44,118.66
C003929,101553,Credit Card,2025-09-05,4746.53,24,197.77
C003930,106894,Payroll Loan,2025-06-08,12706.92,43,295.51
C003931,109519,Payroll Loan,2025-06-02,12864.08,27,476.45
C003932,107858,Credit Card,2025-02-26,4179.43,14,298.53
C003933,107650,Vehicle Finance,2025-04-23,40012.86,39,1025.97
C003934,101622,Credit Card,2026-04-02,2118.22,11,192.57
C003935,100775,Personal Loan,2025-11-02,10724.95,22,487.5
C003936,101532,Personal Loan,2026-04-11,10413.32,36,289.26
C003937,108249,Payroll Loan,2026-03-05,6531.61,43,151.9
C003938,100957,Vehicle Finance,2025-04-22,16815.05,47,357.77
C003939,101384,Personal Loan,2026-06-27,21000.0,21,1000.0
C003940,106554,Payroll Loan,2026-05-06,21222.53,14,1515.9
C003941,100594,Payroll Loan,2026-01-11,7318.64,33,221.78
C003942,109028,Credit Card,2025-02-14,4008.78,6,668.13
C003943,106899,Payroll Loan,2026-02-14,8984.55,18,499.14
C003944,108537,Payroll Loan,2025-10-21,8233.1,47,175.17
C003945,106901,Personal Loan,2026-05-09,2882.08,22,131.0
C003946,102592,Credit Card,2026-01-27,7430.4,9,825.6
C003947,106257,Personal Loan,2025-01-07,7063.8,19,371.78
C003948,103366,Credit Card,2025-08-07,13500.0,23,586.96
C003949,109450,Personal Loan,2025-02-07,7032.03,14,502.29
C003950,104800,Vehicle Finance,2025-02-22,111242.36,44,2528.24
C003951,106085,Payroll Loan,2025-01-06,4430.65,31,142.92
C003952,100195,Personal Loan,2026-02-22,12277.67,17,722.22
C003953,101451,Payroll Loan,2025-05-11,6684.68,40,167.12
C003954,106726,Personal Loan,2026-03-06,11223.14,36,311.75
C003955,109355,Personal Loan,2026-02-07,21000.0,18,1166.67
C003956,102176,Personal Loan,2025-06-28,5441.02,27,201.52
C003957,109493,Payroll Loan,2025-12-22,7472.69,21,355.84
C003958,108143,Vehicle Finance,2025-01-13,21744.3,32,679.51
C003959,107057,Vehicle Finance,2025-04-20,46276.29,31,1492.78
C003960,105161,Payroll Loan,2026-05-18,11971.57,29,412.81
C003961,100031,Vehicle Finance,2025-01-21,14484.25,47,308.18
C003962,101551,Payroll Loan,2025-02-14,8252.03,18,458.45
C003963,101126,Personal Loan,2025-12-19,9914.69,16,619.67
C003964,107496,Personal Loan,2025-05-23,11782.47,30,392.75
C003965,102710,Credit Card,2025-05-30,4521.54,9,502.39
C003966,108085,Payroll Loan,2025-08-26,14476.77,33,438.69
C003967,107462,Credit Card,2026-06-07,5498.56,8,687.32
C003968,108552,Personal Loan,2025-09-01,7631.61,24,317.98
C003969,108711,Payroll Loan,2025-07-30,16155.94,45,359.02
C003970,101059,Personal Loan,2025-10-13,7831.52,26,301.21
C003971,106638,Vehicle Finance,2025-11-03,69383.07,41,1692.27
C003972,104702,Credit Card,2025-04-26,3641.8,6,606.97
C003973,107699,Vehicle Finance,2025-02-11,19162.81,60,319.38
C003974,100518,Payroll Loan,2025-07-31,8892.87,28,317.6
C003975,104413,Credit Card,2025-10-14,6382.55,12,531.88
C003976,109584,Payroll Loan,2026-05-24,8914.99,45,198.11
C003977,100087,Personal Loan,2025-06-05,4442.06,34,130.65
C003978,104671,Credit Card,2026-04-29,7567.39,14,540.53
C003979,103052,Credit Card,2025-08-15,2263.23,20,113.16
C003980,107633,Vehicle Finance,2025-02-19,28929.48,33,876.65
C003981,104162,Vehicle Finance,2025-01-20,52229.55,37,1411.61
C003982,102501,Payroll Loan,2026-03-03,5562.66,36,154.52
C003983,105859,Personal Loan,2025-10-16,16305.08,23,708.92
C003984,102102,Personal Loan,2025-10-28,7458.47,31,240.6
C003985,105112,Vehicle Finance,2026-03-04,18455.19,55,335.55
C003986,104816,Payroll Loan,2025-01-19,7290.05,32,227.81
C003987,109950,Payroll Loan,2025-02-14,10218.92,47,217.42
C003988,106081,Payroll Loan,2026-03-07,11450.67,30,381.69
C003989,109205,Credit Card,2025-08-13,6392.22,15,426.15
C003990,102727,Personal Loan,2025-03-26,7903.86,25,316.15
C003991,100422,Credit Card,2026-02-04,2756.51,20,137.83
C003992,103484,Credit Card,2025-05-14,2778.59,17,163.45
C003993,104509,Vehicle Finance,2025-10-07,33715.63,28,1204.13
C003994,104154,Payroll Loan,2025-02-11,6562.58,28,234.38
C003995,100062,Payroll Loan,2025-06-02,24678.69,22,1121.76
C003996,100101,Payroll Loan,2026-02-23,8302.31,41,202.5
C003997,105535,Personal Loan,2025-01-14,21000.0,27,777.78
C003998,102403,Personal Loan,2026-01-21,12084.5,16,755.28
C003999,103574,Personal Loan,2025-01-21,6946.34,24,289.43
C004000,107733,Personal Loan,2026-04-02,7417.09,27,274.71
C004001,103844,Credit Card,2026-04-20,2862.22,23,124.44
C004002,108130,Credit Card,2025-10-04,3655.26,20,182.76
C004003,104924,Vehicle Finance,2026-03-19,20328.64,53,383.56
C004004,107364,Credit Card,2025-08-24,4835.18,24,201.47
C004005,102865,Personal Loan,2026-01-04,6687.25,13,514.4
C004006,101395,Payroll Loan,2025-10-28,11956.34,25,478.25
C004007,102602,Personal Loan,2025-10-23,13764.94,14,983.21
C004008,101419,Vehicle Finance,2025-01-05,25570.63,55,464.92
C004009,104752,Payroll Loan,2025-11-27,10991.96,33,333.09
C004010,103107,Credit Card,2026-03-01,5142.08,22,233.73
C004011,102652,Personal Loan,2026-06-13,12145.31,28,433.76
C004012,102141,Personal Loan,2026-03-29,2881.68,18,160.09
C004013,104082,Credit Card,2025-07-28,3415.83,20,170.79
C004014,100227,Credit Card,2025-02-02,10832.13,23,470.96
C004015,103793,Payroll Loan,2025-01-25,9763.63,18,542.42
C004016,102215,Personal Loan,2026-05-12,5580.8,30,186.03
C004017,105353,Payroll Loan,2026-01-18,14511.81,38,381.89
C004018,104854,Personal Loan,2025-08-13,10958.66,21,521.84
C004019,104573,Vehicle Finance,2025-02-13,70023.9,43,1628.46
C004020,106080,Credit Card,2025-05-10,6908.95,11,628.09
C004021,100563,Payroll Loan,2025-04-23,7403.99,24,308.5
C004022,100896,Vehicle Finance,2025-01-22,27104.13,38,713.27
C004023,104797,Personal Loan,2025-05-24,2802.84,13,215.6
C004024,103757,Credit Card,2026-06-20,2834.26,16,177.14
C004025,102989,Credit Card,2026-05-14,3220.97,7,460.14
C004026,103767,Payroll Loan,2025-12-29,29794.82,26,1145.95
C004027,102451,Credit Card,2025-06-04,9340.71,9,1037.86
C004028,101331,Credit Card,2025-12-03,2576.93,17,151.58
C004029,102260,Payroll Loan,2025-04-26,29453.85,13,2265.68
C004030,109479,Personal Loan,2025-03-22,9106.9,14,650.49
C004031,101172,Personal Loan,2025-05-12,7548.73,19,397.3
C004032,109937,Credit Card,2026-03-15,4076.96,10,407.7
C004033,106753,Credit Card,2026-03-25,2566.26,12,213.86
C004034,101132,Payroll Loan,2025-11-18,6706.05,33,203.21
C004035,107928,Personal Loan,2026-04-26,10025.0,30,334.17
C004036,102733,Vehicle Finance,2025-07-14,65697.83,47,1397.83
C004037,104881,Personal Loan,2025-01-21,4800.93,31,154.87
C004038,100117,Credit Card,2025-12-08,2854.52,8,356.82
C004039,100176,Personal Loan,2026-02-10,6917.55,35,197.64
C004040,107895,Credit Card,2025-03-17,2526.98,20,126.35
C004041,105878,Vehicle Finance,2025-03-04,29107.74,39,746.35
C004042,104191,Vehicle Finance,2025-08-20,72784.3,33,2205.58
C004043,109385,Personal Loan,2025-12-15,7309.27,27,270.71
C004044,109817,Credit Card,2025-03-27,4454.04,16,278.38
C004045,109659,Vehicle Finance,2025-12-27,53967.36,46,1173.2
C004046,104954,Personal Loan,2025-03-04,7187.68,12,598.97
C004047,108288,Credit Card,2025-06-20,5636.23,14,402.59
C004048,100684,Payroll Loan,2026-06-27,29620.91,47,630.23
C004049,107307,Payroll Loan,2025-01-29,11456.84,24,477.37
C004050,108206,Payroll Loan,2025-06-05,12536.94,12,1044.75
C004051,100029,Credit Card,2025-06-18,7513.82,10,751.38
C004052,107837,Payroll Loan,2025-01-07,15369.91,40,384.25
C004053,108871,Credit Card,2025-12-28,4683.68,24,195.15
C004054,102014,Vehicle Finance,2025-04-30,10378.27,35,296.52
C004055,109207,Personal Loan,2025-07-23,11046.86,23,480.3
C004056,101817,Credit Card,2025-07-19,2624.6,24,109.36
C004057,109455,Credit Card,2026-03-26,2487.94,20,124.4
C004058,109334,Payroll Loan,2025-01-08,7855.92,33,238.06
C004059,104883,Payroll Loan,2025-08-23,6664.24,39,170.88
C004060,109955,Vehicle Finance,2025-12-09,9500.0,58,163.79
C004061,105284,Payroll Loan,2026-04-17,11650.1,31,375.81
C004062,107163,Personal Loan,2025-10-13,5062.52,21,241.07
C004063,104518,Personal Loan,2025-03-24,4086.85,27,151.36
C004064,101710,Vehicle Finance,2025-07-06,26883.92,51,527.14
C004065,103147,Payroll Loan,2025-06-08,4871.01,37,131.65
C004066,101978,Payroll Loan,2026-04-30,14709.84,36,408.61
C004067,101954,Vehicle Finance,2026-01-01,16225.27,36,450.7
C004068,106663,Credit Card,2025-05-13,2694.23,15,179.62
C004069,100661,Vehicle Finance,2026-01-10,19032.34,50,380.65
C004070,100857,Payroll Loan,2025-02-19,20138.48,38,529.96
C004071,109292,Payroll Loan,2026-03-01,13716.74,33,415.66
C004072,101993,Personal Loan,2025-02-26,10622.87,27,393.44
C004073,105923,Personal Loan,2025-01-29,10096.3,33,305.95
C004074,100087,Personal Loan,2026-03-09,5009.26,17,294.66
C004075,107468,Payroll Loan,2025-10-22,12889.75,14,920.7
C004076,105411,Credit Card,2025-07-06,1852.32,12,154.36
C004077,100247,Personal Loan,2025-04-22,2455.59,18,136.42
C004078,106164,Credit Card,2026-05-08,3047.69,6,507.95
C004079,101615,Vehicle Finance,2025-12-30,25322.34,54,468.93
C004080,109690,Credit Card,2025-02-14,5835.86,23,253.73
C004081,105040,Credit Card,2025-05-07,4400.63,18,244.48
C004082,100958,Credit Card,2025-10-22,2804.84,10,280.48
C004083,104767,Personal Loan,2025-12-10,7694.25,33,233.16
C004084,109164,Payroll Loan,2025-06-08,12786.88,36,355.19
C004085,107991,Payroll Loan,2025-02-13,16771.2,25,670.85
C004086,103051,Personal Loan,2026-05-29,7587.94,19,399.37
C004087,105162,Credit Card,2026-04-29,5623.09,9,624.79
C004088,108815,Credit Card,2025-09-18,4348.23,14,310.59
C004089,103948,Vehicle Finance,2025-05-31,35945.96,45,798.8
C004090,106779,Personal Loan,2025-05-29,6938.73,15,462.58
C004091,104730,Credit Card,2025-04-16,3869.77,15,257.98
C004092,103301,Credit Card,2025-01-18,2019.42,14,144.24
C004093,101416,Personal Loan,2026-06-30,9074.28,17,533.78
C004094,108844,Vehicle Finance,2025-09-24,42024.12,58,724.55
C004095,105432,Credit Card,2025-05-06,5261.87,24,219.24
C004096,105961,Personal Loan,2025-03-26,18926.95,24,788.62
C004097,100270,Payroll Loan,2025-09-26,16950.81,29,584.51
C004098,106539,Credit Card,2025-02-10,3252.54,10,325.25
C004099,102062,Credit Card,2026-03-30,4269.35,24,177.89
C004100,108917,Vehicle Finance,2025-03-24,76174.78,29,2626.72
C004101,106600,Personal Loan,2026-05-27,2174.48,19,114.45
C004102,104544,Payroll Loan,2025-10-13,11960.35,14,854.31
C004103,103880,Personal Loan,2025-08-28,12436.18,31,401.17
C004104,101126,Credit Card,2025-05-15,2059.75,16,128.73
C004105,107088,Personal Loan,2025-11-29,19832.21,13,1525.55
C004106,100808,Credit Card,2025-08-19,6918.07,22,314.46
C004107,109578,Vehicle Finance,2025-06-12,32584.7,41,794.75
C004108,103233,Vehicle Finance,2025-10-13,55975.12,46,1216.85
C004109,109112,Payroll Loan,2025-01-23,20905.03,23,908.91
C004110,108576,Payroll Loan,2025-01-27,22404.79,33,678.93
C004111,104656,Personal Loan,2026-06-25,9370.99,16,585.69
C004112,109501,Payroll Loan,2025-10-31,22543.19,44,512.35
C004113,106877,Personal Loan,2026-04-20,9639.59,13,741.51
C004114,105637,Credit Card,2025-09-03,4249.12,18,236.06
C004115,102485,Payroll Loan,2026-05-01,6498.89,39,166.64
C004116,105704,Personal Loan,2025-10-31,9515.84,12,792.99
C004117,106107,Credit Card,2025-12-11,4747.02,14,339.07
C004118,102473,Credit Card,2026-01-17,3525.98,9,391.78
C004119,105735,Vehicle Finance,2025-05-12,24029.54,42,572.13
C004120,108830,Payroll Loan,2026-01-23,12627.85,26,485.69
C004121,104853,Credit Card,2025-02-06,3746.99,17,220.41
C004122,103907,Credit Card,2026-01-15,6650.21,22,302.28
C004123,106055,Personal Loan,2025-09-26,11986.56,22,544.84
C004124,104824,Personal Loan,2025-02-11,2812.42,16,175.78
C004125,106633,Credit Card,2025-05-11,5474.66,9,608.3
C004126,109601,Payroll Loan,2026-05-09,11155.18,40,278.88
C004127,107275,Credit Card,2025-09-12,3625.61,20,181.28
C004128,107967,Vehicle Finance,2026-03-19,30895.94,51,605.8
C004129,102197,Payroll Loan,2026-02-11,29437.75,45,654.17
C004130,107639,Payroll Loan,2026-04-25,19131.6,37,517.07
C004131,100614,Credit Card,2026-02-05,4247.52,9,471.95
C004132,104513,Personal Loan,2025-04-04,10303.24,32,321.98
C004133,101960,Credit Card,2025-11-30,5257.36,12,438.11
C004134,101445,Personal Loan,2025-11-17,10360.07,28,370.0
C004135,109681,Vehicle Finance,2026-06-28,51029.85,37,1379.19
C004136,103488,Payroll Loan,2026-05-25,15239.9,48,317.5
C004137,105398,Payroll Loan,2025-11-05,18269.87,27,676.66
C004138,104330,Credit Card,2026-05-25,10849.14,22,493.14
C004139,107188,Personal Loan,2026-05-30,15144.63,32,473.27
C004140,107976,Personal Loan,2025-07-22,5750.17,21,273.82
C004141,100454,Personal Loan,2025-07-01,4284.37,29,147.74
C004142,107693,Personal Loan,2026-04-11,8322.15,21,396.29
C004143,106610,Personal Loan,2025-12-24,7600.6,12,633.38
C004144,109203,Credit Card,2025-09-10,3148.13,12,262.34
C004145,100794,Personal Loan,2026-05-14,7046.65,16,440.42
C004146,100719,Personal Loan,2025-02-14,4446.16,18,247.01
C004147,102372,Payroll Loan,2025-11-29,11411.39,35,326.04
C004148,104415,Credit Card,2026-06-16,6798.33,11,618.03
C004149,106782,Credit Card,2026-04-06,5139.2,12,428.27
C004150,108304,Credit Card,2025-06-18,4041.79,22,183.72
C004151,106800,Payroll Loan,2026-04-13,8880.1,19,467.37
C004152,104676,Credit Card,2025-06-07,4698.07,22,213.55
C004153,101341,Personal Loan,2025-01-06,8788.14,30,292.94
C004154,102316,Credit Card,2026-05-07,6005.54,19,316.08
C004155,104133,Vehicle Finance,2026-04-24,17781.9,30,592.73
C004156,107979,Payroll Loan,2026-02-11,9842.67,31,317.51
C004157,108940,Vehicle Finance,2026-04-30,21591.92,52,415.23
C004158,100506,Credit Card,2025-07-18,5762.43,11,523.86
C004159,109191,Payroll Loan,2025-03-21,11745.49,32,367.05
C004160,103620,Personal Loan,2026-03-12,6305.15,34,185.45
C004161,106089,Payroll Loan,2025-08-04,8886.62,18,493.7
C004162,106865,Vehicle Finance,2025-01-11,37351.59,39,957.73
C004163,103922,Payroll Loan,2025-07-15,7368.75,18,409.38
C004164,101603,Credit Card,2025-11-14,3281.79,24,136.74
C004165,102006,Vehicle Finance,2025-12-10,41024.23,54,759.71
C004166,108389,Personal Loan,2025-05-28,2331.36,14,166.53
C004167,106609,Personal Loan,2025-07-12,5307.09,14,379.08
C004168,103974,Credit Card,2025-10-30,4748.81,8,593.6
C004169,109781,Personal Loan,2026-03-31,7197.69,35,205.65
C004170,103811,Personal Loan,2025-06-30,4555.5,14,325.39
C004171,107464,Credit Card,2025-08-09,5497.23,19,289.33
C004172,109492,Personal Loan,2026-01-29,6705.69,12,558.81
C004173,103613,Credit Card,2025-04-01,11054.83,11,1004.98
C004174,101469,Vehicle Finance,2025-12-13,48553.04,32,1517.28
C004175,104571,Personal Loan,2025-03-25,11630.91,22,528.68
C004176,104364,Credit Card,2026-01-28,3976.56,23,172.89
C004177,105452,Personal Loan,2026-05-26,3794.0,26,145.92
C004178,105113,Personal Loan,2026-01-23,6943.26,20,347.16
C004179,106239,Personal Loan,2025-11-10,11483.35,28,410.12
C004180,100969,Personal Loan,2026-02-13,3066.78,32,95.84
C004181,108542,Personal Loan,2025-11-09,9885.21,12,823.77
C004182,103157,Credit Card,2026-06-22,4152.72,13,319.44
C004183,107832,Credit Card,2025-02-26,5262.45,19,276.97
C004184,105325,Personal Loan,2025-08-30,3131.01,33,94.88
C004185,103303,Vehicle Finance,2025-11-15,13738.03,31,443.16
C004186,109222,Payroll Loan,2026-02-17,4836.27,40,120.91
C004187,102754,Vehicle Finance,2025-06-23,74518.42,37,2014.01
C004188,104700,Payroll Loan,2025-05-01,21790.98,47,463.64
C004189,102985,Personal Loan,2025-05-31,6833.78,34,200.99
C004190,105587,Credit Card,2026-06-10,4693.58,21,223.5
C004191,101139,Credit Card,2025-12-16,5390.86,24,224.62
C004192,106752,Credit Card,2026-04-10,2559.2,19,134.69
C004193,100259,Vehicle Finance,2026-01-16,90594.36,33,2745.28
C004194,101458,Credit Card,2025-02-22,4470.02,21,212.86
C004195,109854,Payroll Loan,2026-01-23,14764.81,19,777.1
C004196,101472,Vehicle Finance,2026-03-14,43874.36,45,974.99
C004197,103139,Credit Card,2026-05-20,5314.3,22,241.56
C004198,104784,Personal Loan,2025-11-15,6275.1,16,392.19
C004199,104941,Vehicle Finance,2025-06-29,27067.85,52,520.54
C004200,106243,Credit Card,2025-08-08,3894.83,23,169.34
C004201,100939,Credit Card,2026-01-30,4559.71,24,189.99
