installment_id,contract_id,installment_number,due_date,installment_value,payment_date,paid_value,days_past_due,status
I00046464,C004617,2,2026-06-10,338.7,2026-06-12,338.7,2,LATE
I00046465,C004617,3,2026-07-10,338.7,2026-07-10,338.7,0,PAID
I00046466,C004617,4,2026-08-10,338.7,2026-08-10,338.7,0,PAID
I00046467,C004618,1,2025-07-10,930.07,2025-07-12,930.07,2,LATE
I00046468,C004618,2,2025-08-10,930.07,2025-08-11,930.07,1,LATE
I00046469,C004618,3,2025-09-10,930.07,2025-09-13,930.07,3,LATE
I00046470,C004618,4,2025-10-10,930.07,2025-10-12,930.07,2,LATE
I00046471,C004618,5,2025-11-10,930.07,2025-11-10,930.07,0,PAID
I00046472,C004618,6,2025-12-10,930.07,2025-12-13,930.07,3,LATE
I00046473,C004618,7,2026-01-10,930.07,,0.0,54,DEFAULT
I00046474,C004618,8,2026-02-10,930.07,,0.0,190,DEFAULT
I00046475,C004618,9,2026-03-10,930.07,,0.0,162,DEFAULT
I00046476,C004618,10,2026-04-10,930.07,,0.0,131,DEFAULT
I00046477,C004618,11,2026-05-10,930.07,,0.0,101,DEFAULT
I00046478,C004618,12,2026-06-10,930.07,,0.0,70,DEFAULT
I00046479,C004618,13,2026-07-10,930.07,,0.0,40,DEFAULT
I00046480,C004618,14,2026-08-10,930.07,,0.0,9,DEFAULT
I00046481,C004619,1,2025-10-10,124.65,2025-10-11,124.65,1,LATE
I00046482,C004619,2,2025-11-10,124.65,,0.0,95,DEFAULT
I00046483,C004619,3,2025-12-10,124.65,,0.0,252,DEFAULT
I00046484,C004619,4,2026-01-10,124.65,,0.0,221,DEFAULT
I00046485,C004619,5,2026-02-10,124.65,,0.0,190,DEFAULT
I00046486,C004619,6,2026-03-10,124.65,,0.0,162,DEFAULT
I00046487,C004619,7,2026-04-10,124.65,,0.0,131,DEFAULT
I00046488,C004619,8,2026-05-10,124.65,,0.0,101,DEFAULT
I00046489,C004619,9,2026-06-10,124.65,,0.0,70,DEFAULT
I00046490,C004619,10,2026-07-10,124.65,,0.0,40,DEFAULT
I00046491,C004619,11,2026-08-10,124.65,,0.0,9,DEFAULT
I00046492,C004620,1,2025-09-10,219.46,2025-09-12,219.46,2,LATE
I00046493,C004620,2,2025-10-10,219.46,2025-11-03,219.46,24,LATE
I00046494,C004620,3,2025-11-10,219.46,2025-11-10,219.46,0,PAID
I00046495,C004620,4,2025-12-10,219.46,2025-12-10,219.46,0,PAID
I00046496,C004620,5,2026-01-10,219.46,2026-01-10,219.46,0,PAID
I00046497,C004620,6,2026-02-10,219.46,2026-02-13,219.46,3,LATE
I00046498,C004620,7,2026-03-10,219.46,2026-03-10,219.46,0,PAID
I00046499,C004620,8,2026-04-10,219.46,2026-04-12,219.46,2,LATE
I00046500,C004620,9,2026-05-10,219.46,2026-05-12,219.46,2,LATE
I00046501,C004620,10,2026-06-10,219.46,2026-07-08,219.46,28,LATE
I00046502,C004620,11,2026-07-10,219.46,2026-07-13,219.46,3,LATE
I00046503,C004620,12,2026-08-10,219.46,2026-08-11,219.46,1,LATE
I00046504,C004621,1,2025-06-10,259.59,2025-06-13,259.59,3,LATE
I00046505,C004621,2,2025-07-10,259.59,2025-07-11,259.59,1,LATE
I00046506,C004621,3,2025-08-10,259.59,2025-08-10,259.59,0,PAID
I00046507,C004621,4,2025-09-10,259.59,2025-09-13,259.59,3,LATE
I00046508,C004621,5,2025-10-10,259.59,2025-10-13,259.59,3,LATE
I00046509,C004621,6,2025-11-10,259.59,2025-11-11,259.59,1,LATE
I00046510,C004621,7,2025-12-10,259.59,2025-12-11,259.59,1,LATE
I00046511,C004621,8,2026-01-10,259.59,2026-01-11,259.59,1,LATE
I00046512,C004621,9,2026-02-10,259.59,2026-02-13,259.59,3,LATE
I00046513,C004621,10,2026-03-10,259.59,2026-03-11,259.59,1,LATE
I00046514,C004621,11,2026-04-10,259.59,2026-04-10,259.59,0,PAID
I00046515,C004621,12,2026-05-10,259.59,2026-05-11,259.59,1,LATE
I00046516,C004621,13,2026-06-10,259.59,2026-06-12,259.59,2,LATE
I00046517,C004621,14,2026-07-10,259.59,2026-07-13,259.59,3,LATE
I00046518,C004621,15,2026-08-10,259.59,2026-08-11,259.59,1,LATE
I00046519,C004622,1,2026-06-10,417.13,2026-06-13,417.13,3,LATE
I00046520,C004622,2,2026-07-10,417.13,2026-07-13,417.13,3,LATE
I00046521,C004622,3,2026-08-10,417.13,2026-08-12,417.13,2,LATE
I00046522,C004623,1,2025-05-10,982.37,2025-05-11,982.37,1,LATE
I00046523,C004623,2,2025-06-10,982.37,2025-06-11,982.37,1,LATE
I00046524,C004623,3,2025-07-10,982.37,2025-07-10,982.37,0,PAID
I00046525,C004623,4,2025-08-10,982.37,2025-08-10,982.37,0,PAID
I00046526,C004623,5,2025-09-10,982.37,2025-09-12,982.37,2,LATE
I00046527,C004623,6,2025-10-10,982.37,2025-10-11,982.37,1,LATE
I00046528,C004623,7,2025-11-10,982.37,2025-11-12,982.37,2,LATE
I00046529,C004623,8,2025-12-10,982.37,2025-12-12,982.37,2,LATE
I00046530,C004623,9,2026-01-10,982.37,2026-01-13,982.37,3,LATE
I00046531,C004623,10,2026-02-10,982.37,2026-02-18,982.37,8,LATE
I00046532,C004623,11,2026-03-10,982.37,2026-03-31,982.37,21,LATE
I00046533,C004623,12,2026-04-10,982.37,2026-04-13,982.37,3,LATE
I00046534,C004623,13,2026-05-10,982.37,2026-05-13,982.37,3,LATE
I00046535,C004623,14,2026-06-10,982.37,2026-06-10,982.37,0,PAID
I00046536,C004623,15,2026-07-10,982.37,2026-07-27,982.37,17,LATE
I00046537,C004623,16,2026-08-10,982.37,2026-08-10,982.37,0,PAID
I00046538,C004624,1,2025-08-10,678.56,2025-08-11,678.56,1,LATE
I00046539,C004624,2,2025-09-10,678.56,,0.0,86,DEFAULT
I00046540,C004624,3,2025-10-10,678.56,,0.0,313,DEFAULT
I00046541,C004624,4,2025-11-10,678.56,,0.0,282,DEFAULT
I00046542,C004624,5,2025-12-10,678.56,,0.0,252,DEFAULT
I00046543,C004624,6,2026-01-10,678.56,,0.0,221,DEFAULT
I00046544,C004624,7,2026-02-10,678.56,,0.0,190,DEFAULT
I00046545,C004624,8,2026-03-10,678.56,,0.0,162,DEFAULT
I00046546,C004624,9,2026-04-10,678.56,,0.0,131,DEFAULT
I00046547,C004624,10,2026-05-10,678.56,,0.0,101,DEFAULT
I00046548,C004624,11,2026-06-10,678.56,,0.0,70,DEFAULT
I00046549,C004624,12,2026-07-10,678.56,,0.0,40,DEFAULT
I00046550,C004624,13,2026-08-10,678.56,,0.0,9,DEFAULT
I00046551,C004625,1,2026-04-10,875.41,2026-04-13,875.41,3,LATE
I00046552,C004625,2,2026-05-10,875.41,2026-05-13,875.41,3,LATE
I00046553,C004625,3,2026-06-10,875.41,,0.0,106,DEFAULT
I00046554,C004625,4,2026-07-10,875.41,,0.0,40,DEFAULT
I00046555,C004625,5,2026-08-10,875.41,,0.0,9,DEFAULT
I00046556,C004626,1,2025-12-10,824.22,2025-12-10,824.22,0,PAID
I00046557,C004626,2,2026-01-10,824.22,2026-01-11,824.22,1,LATE
I00046558,C004626,3,2026-02-10,824.22,2026-02-28,824.22,18,LATE
I00046559,C004626,4,2026-03-10,824.22,2026-03-10,824.22,0,PAID
I00046560,C004626,5,2026-04-10,824.22,2026-04-13,824.22,3,LATE
I00046561,C004626,6,2026-05-10,824.22,2026-05-11,824.22,1,LATE
I00046562,C004626,7,2026-06-10,824.22,2026-06-10,824.22,0,PAID
I00046563,C004626,8,2026-07-10,824.22,2026-07-13,824.22,3,LATE
I00046564,C004626,9,2026-08-10,824.22,2026-08-20,824.22,10,LATE
I00046565,C004627,1,2025-02-10,963.99,2025-02-12,963.99,2,LATE
I00046566,C004627,2,2025-03-10,963.99,2025-03-12,963.99,2,LATE
I00046567,C004627,3,2025-04-10,963.99,2025-04-13,963.99,3,LATE
I00046568,C004627,4,2025-05-10,963.99,2025-05-10,963.99,0,PAID
I00046569,C004627,5,2025-06-10,963.99,2025-06-11,963.99,1,LATE
I00046570,C004627,6,2025-07-10,963.99,2025-07-13,963.99,3,LATE
I00046571,C004627,7,2025-08-10,963.99,2025-08-13,963.99,3,LATE
I00046572,C004627,8,2025-09-10,963.99,2025-09-11,963.99,1,LATE
I00046573,C004627,9,2025-10-10,963.99,2025-10-12,963.99,2,LATE
I00046574,C004627,10,2025-11-10,963.99,2025-11-11,963.99,1,LATE
I00046575,C004627,11,2025-12-10,963.99,2025-12-18,963.99,8,LATE
I00046576,C004627,12,2026-01-10,963.99,2026-01-11,963.99,1,LATE
I00046577,C004627,13,2026-02-10,963.99,2026-02-11,963.99,1,LATE
I00046578,C004627,14,2026-03-10,963.99,2026-03-12,963.99,2,LATE
I00046579,C004627,15,2026-04-10,963.99,,0.0,81,DEFAULT
I00046580,C004627,16,2026-05-10,963.99,,0.0,101,DEFAULT
I00046581,C004627,17,2026-06-10,963.99,,0.0,70,DEFAULT
I00046582,C004627,18,2026-07-10,963.99,,0.0,40,DEFAULT
I00046583,C004627,19,2026-08-10,963.99,,0.0,9,DEFAULT
I00046584,C004628,1,2026-01-10,366.72,2026-01-13,366.72,3,LATE
I00046585,C004628,2,2026-02-10,366.72,2026-02-10,366.72,0,PAID
I00046586,C004628,3,2026-03-10,366.72,2026-03-11,366.72,1,LATE
I00046587,C004628,4,2026-04-10,366.72,2026-04-13,366.72,3,LATE
I00046588,C004628,5,2026-05-10,366.72,2026-05-13,366.72,3,LATE
I00046589,C004628,6,2026-06-10,366.72,2026-07-03,366.72,23,LATE
I00046590,C004628,7,2026-07-10,366.72,2026-07-12,366.72,2,LATE
I00046591,C004628,8,2026-08-10,366.72,2026-08-11,366.72,1,LATE
I00046592,C004629,1,2026-04-10,304.62,2026-04-10,304.62,0,PAID
I00046593,C004629,2,2026-05-10,304.62,2026-05-13,304.62,3,LATE
I00046594,C004629,3,2026-06-10,304.62,2026-06-16,304.62,6,LATE
I00046595,C004629,4,2026-07-10,304.62,2026-07-10,304.62,0,PAID
I00046596,C004629,5,2026-08-10,304.62,2026-08-12,304.62,2,LATE
I00046597,C004630,1,2025-08-10,455.28,2025-08-12,455.28,2,LATE
I00046598,C004630,2,2025-09-10,455.28,2025-09-25,455.28,15,LATE
I00046599,C004630,3,2025-10-10,455.28,2025-10-12,455.28,2,LATE
I00046600,C004630,4,2025-11-10,455.28,2025-11-13,455.28,3,LATE
I00046601,C004630,5,2025-12-10,455.28,2025-12-20,455.28,10,LATE
I00046602,C004630,6,2026-01-10,455.28,2026-01-10,455.28,0,PAID
I00046603,C004630,7,2026-02-10,455.28,2026-02-13,455.28,3,LATE
I00046604,C004630,8,2026-03-10,455.28,2026-03-11,455.28,1,LATE
I00046605,C004630,9,2026-04-10,455.28,2026-04-11,455.28,1,LATE
I00046606,C004630,10,2026-05-10,455.28,2026-05-13,455.28,3,LATE
I00046607,C004630,11,2026-06-10,455.28,2026-06-10,455.28,0,PAID
I00046608,C004630,12,2026-07-10,455.28,2026-08-07,455.28,28,LATE
I00046609,C004630,13,2026-08-10,455.28,2026-09-08,455.28,29,LATE
I00046610,C004631,1,2026-04-10,490.53,2026-04-12,490.53,2,LATE
I00046611,C004631,2,2026-05-10,490.53,2026-05-12,490.53,2,LATE
I00046612,C004631,3,2026-06-10,490.53,,0.0,71,DEFAULT
I00046613,C004631,4,2026-07-10,490.53,,0.0,40,DEFAULT
I00046614,C004631,5,2026-08-10,490.53,,0.0,9,DEFAULT
I00046615,C004632,1,2026-02-10,277.02,2026-02-13,277.02,3,LATE
I00046616,C004632,2,2026-03-10,277.02,2026-03-11,277.02,1,LATE
I00046617,C004632,3,2026-04-10,277.02,2026-04-13,277.02,3,LATE
I00046618,C004632,4,2026-05-10,277.02,2026-05-10,277.02,0,PAID
I00046619,C004632,5,2026-06-10,277.02,2026-06-11,277.02,1,LATE
I00046620,C004632,6,2026-07-10,277.02,,0.0,58,DEFAULT
I00046621,C004632,7,2026-08-10,277.02,2026-08-12,277.02,2,LATE
I00046622,C004633,1,2025-11-10,1637.11,2025-11-13,1637.11,3,LATE
I00046623,C004633,2,2025-12-10,1637.11,2025-12-13,1637.11,3,LATE
I00046624,C004633,3,2026-01-10,1637.11,2026-01-10,1637.11,0,PAID
I00046625,C004633,4,2026-02-10,1637.11,2026-02-12,1637.11,2,LATE
I00046626,C004633,5,2026-03-10,1637.11,2026-03-13,1637.11,3,LATE
I00046627,C004633,6,2026-04-10,1637.11,2026-04-13,1637.11,3,LATE
I00046628,C004633,7,2026-05-10,1637.11,2026-05-12,1637.11,2,LATE
I00046629,C004633,8,2026-06-10,1637.11,2026-06-10,1637.11,0,PAID
I00046630,C004633,9,2026-07-10,1637.11,2026-07-10,1637.11,0,PAID
I00046631,C004633,10,2026-08-10,1637.11,2026-08-12,1637.11,2,LATE
I00046632,C004634,1,2025-11-10,517.84,2025-11-10,517.84,0,PAID
I00046633,C004634,2,2025-12-10,517.84,2025-12-12,517.84,2,LATE
I00046634,C004634,3,2026-01-10,517.84,2026-01-13,517.84,3,LATE
I00046635,C004634,4,2026-02-10,517.84,2026-02-13,517.84,3,LATE
I00046636,C004634,5,2026-03-10,517.84,2026-03-13,517.84,3,LATE
I00046637,C004634,6,2026-04-10,517.84,2026-04-13,517.84,3,LATE
I00046638,C004634,7,2026-05-10,517.84,2026-05-13,517.84,3,LATE
I00046639,C004634,8,2026-06-10,517.84,2026-06-10,517.84,0,PAID
I00046640,C004634,9,2026-07-10,517.84,2026-07-12,517.84,2,LATE
I00046641,C004634,10,2026-08-10,517.84,2026-08-10,517.84,0,PAID
I00046642,C004635,1,2026-01-10,262.12,2026-01-11,262.12,1,LATE
I00046643,C004635,2,2026-02-10,262.12,2026-02-11,262.12,1,LATE
I00046644,C004635,3,2026-03-10,262.12,2026-03-13,262.12,3,LATE
I00046645,C004635,4,2026-04-10,262.12,2026-04-13,262.12,3,LATE
I00046646,C004635,5,2026-05-10,262.12,2026-05-10,262.12,0,PAID
I00046647,C004635,6,2026-06-10,262.12,2026-06-10,262.12,0,PAID
I00046648,C004635,7,2026-07-10,262.12,2026-07-12,262.12,2,LATE
I00046649,C004635,8,2026-08-10,262.12,2026-08-11,262.12,1,LATE
I00046650,C004636,1,2025-07-10,260.3,2025-07-13,260.3,3,LATE
I00046651,C004636,2,2025-08-10,260.3,2025-08-13,260.3,3,LATE
I00046652,C004636,3,2025-09-10,260.3,2025-09-10,260.3,0,PAID
I00046653,C004636,4,2025-10-10,260.3,2025-10-10,260.3,0,PAID
I00046654,C004636,5,2025-11-10,260.3,2025-11-10,260.3,0,PAID
I00046655,C004636,6,2025-12-10,260.3,2025-12-11,260.3,1,LATE
I00046656,C004636,7,2026-01-10,260.3,,0.0,119,DEFAULT
I00046657,C004636,8,2026-02-10,260.3,,0.0,190,DEFAULT
I00046658,C004636,9,2026-03-10,260.3,,0.0,162,DEFAULT
I00046659,C004636,10,2026-04-10,260.3,,0.0,131,DEFAULT
I00046660,C004636,11,2026-05-10,260.3,,0.0,101,DEFAULT
I00046661,C004636,12,2026-06-10,260.3,,0.0,70,DEFAULT
I00046662,C004636,13,2026-07-10,260.3,,0.0,40,DEFAULT
I00046663,C004636,14,2026-08-10,260.3,,0.0,9,DEFAULT
I00046664,C004637,1,2025-05-10,273.16,2025-05-11,273.16,1,LATE
I00046665,C004637,2,2025-06-10,273.16,2025-06-10,273.16,0,PAID
I00046666,C004637,3,2025-07-10,273.16,2025-07-12,273.16,2,LATE
I00046667,C004637,4,2025-08-10,273.16,2025-08-13,273.16,3,LATE
I00046668,C004637,5,2025-09-10,273.16,2025-09-12,273.16,2,LATE
I00046669,C004637,6,2025-10-10,273.16,2025-10-11,273.16,1,LATE
I00046670,C004637,7,2025-11-10,273.16,2025-11-10,273.16,0,PAID
I00046671,C004637,8,2025-12-10,273.16,2025-12-10,273.16,0,PAID
I00046672,C004637,9,2026-01-10,273.16,2026-01-11,273.16,1,LATE
I00046673,C004637,10,2026-02-10,273.16,2026-02-13,273.16,3,LATE
I00046674,C004637,11,2026-03-10,273.16,2026-03-10,273.16,0,PAID
I00046675,C004637,12,2026-04-10,273.16,2026-04-10,273.16,0,PAID
I00046676,C004637,13,2026-05-10,273.16,2026-05-13,273.16,3,LATE
I00046677,C004637,14,2026-06-10,273.16,2026-06-13,273.16,3,LATE
I00046678,C004637,15,2026-07-10,273.16,2026-07-11,273.16,1,LATE
I00046679,C004637,16,2026-08-10,273.16,2026-08-13,273.16,3,LATE
I00046680,C004638,1,2025-10-10,944.84,2025-10-13,944.84,3,LATE
I00046681,C004638,2,2025-11-10,944.84,,0.0,98,DEFAULT
I00046682,C004638,3,2025-12-10,944.84,,0.0,252,DEFAULT
I00046683,C004638,4,2026-01-10,944.84,,0.0,221,DEFAULT
I00046684,C004638,5,2026-02-10,944.84,,0.0,190,DEFAULT
I00046685,C004638,6,2026-03-10,944.84,,0.0,162,DEFAULT
I00046686,C004638,7,2026-04-10,944.84,,0.0,131,DEFAULT
I00046687,C004638,8,2026-05-10,944.84,,0.0,101,DEFAULT
I00046688,C004638,9,2026-06-10,944.84,,0.0,70,DEFAULT
I00046689,C004638,10,2026-07-10,944.84,,0.0,40,DEFAULT
I00046690,C004638,11,2026-08-10,944.84,,0.0,9,DEFAULT
I00046691,C004639,1,2025-02-10,496.96,2025-02-13,496.96,3,LATE
I00046692,C004639,2,2025-03-10,496.96,2025-04-08,496.96,29,LATE
I00046693,C004639,3,2025-04-10,496.96,2025-04-12,496.96,2,LATE
I00046694,C004639,4,2025-05-10,496.96,2025-05-12,496.96,2,LATE
I00046695,C004639,5,2025-06-10,496.96,2025-06-11,496.96,1,LATE
I00046696,C004639,6,2025-07-10,496.96,2025-07-29,496.96,19,LATE
I00046697,C004639,7,2025-08-10,496.96,2025-08-11,496.96,1,LATE
I00046698,C004639,8,2025-09-10,496.96,,0.0,86,DEFAULT
I00046699,C004639,9,2025-10-10,496.96,2025-11-01,496.96,22,LATE
I00046700,C004639,10,2025-11-10,496.96,,0.0,56,DEFAULT
I00046701,C004639,11,2025-12-10,496.96,,0.0,252,DEFAULT
I00046702,C004639,12,2026-01-10,496.96,,0.0,221,DEFAULT
I00046703,C004639,13,2026-02-10,496.96,,0.0,190,DEFAULT
I00046704,C004639,14,2026-03-10,496.96,,0.0,162,DEFAULT
I00046705,C004640,1,2025-05-10,450.75,2025-05-13,450.75,3,LATE
I00046706,C004640,2,2025-06-10,450.75,2025-06-12,450.75,2,LATE
I00046707,C004640,3,2025-07-10,450.75,2025-07-13,450.75,3,LATE
I00046708,C004640,4,2025-08-10,450.75,2025-08-11,450.75,1,LATE
I00046709,C004640,5,2025-09-10,450.75,2025-09-10,450.75,0,PAID
I00046710,C004640,6,2025-10-10,450.75,,0.0,81,DEFAULT
I00046711,C004640,7,2025-11-10,450.75,,0.0,282,DEFAULT
I00046712,C004640,8,2025-12-10,450.75,,0.0,252,DEFAULT
I00046713,C004640,9,2026-01-10,450.75,,0.0,221,DEFAULT
I00046714,C004640,10,2026-02-10,450.75,,0.0,190,DEFAULT
I00046715,C004640,11,2026-03-10,450.75,,0.0,162,DEFAULT
I00046716,C004640,12,2026-04-10,450.75,,0.0,131,DEFAULT
I00046717,C004640,13,2026-05-10,450.75,,0.0,101,DEFAULT
I00046718,C004640,14,2026-06-10,450.75,,0.0,70,DEFAULT
I00046719,C004640,15,2026-07-10,450.75,,0.0,40,DEFAULT
I00046720,C004640,16,2026-08-10,450.75,,0.0,9,DEFAULT
I00046721,C004641,1,2025-09-10,371.87,2025-09-29,371.87,19,LATE
I00046722,C004641,2,2025-10-10,371.87,2025-10-12,371.87,2,LATE
I00046723,C004641,3,2025-11-10,371.87,2025-11-16,371.87,6,LATE
I00046724,C004641,4,2025-12-10,371.87,2025-12-12,371.87,2,LATE
I00046725,C004641,5,2026-01-10,371.87,2026-01-11,371.87,1,LATE
I00046726,C004641,6,2026-02-10,371.87,2026-02-12,371.87,2,LATE
I00046727,C004641,7,2026-03-10,371.87,2026-03-10,371.87,0,PAID
I00046728,C004641,8,2026-04-10,371.87,2026-04-12,371.87,2,LATE
I00046729,C004641,9,2026-05-10,371.87,2026-05-12,371.87,2,LATE
I00046730,C004641,10,2026-06-10,371.87,2026-06-12,371.87,2,LATE
I00046731,C004641,11,2026-07-10,371.87,2026-07-12,371.87,2,LATE
I00046732,C004641,12,2026-08-10,371.87,2026-08-13,371.87,3,LATE
I00046733,C004642,1,2025-02-10,389.42,2025-02-10,389.42,0,PAID
I00046734,C004642,2,2025-03-10,389.42,2025-03-10,389.42,0,PAID
I00046735,C004642,3,2025-04-10,389.42,2025-05-02,389.42,22,LATE
I00046736,C004642,4,2025-05-10,389.42,2025-05-11,389.42,1,LATE
I00046737,C004642,5,2025-06-10,389.42,2025-06-11,389.42,1,LATE
I00046738,C004642,6,2025-07-10,389.42,2025-07-10,389.42,0,PAID
I00046739,C004642,7,2025-08-10,389.42,2025-08-11,389.42,1,LATE
I00046740,C004642,8,2025-09-10,389.42,2025-09-12,389.42,2,LATE
I00046741,C004642,9,2025-10-10,389.42,,0.0,64,DEFAULT
I00046742,C004642,10,2025-11-10,389.42,,0.0,282,DEFAULT
I00046743,C004642,11,2025-12-10,389.42,,0.0,252,DEFAULT
I00046744,C004642,12,2026-01-10,389.42,,0.0,221,DEFAULT
I00046745,C004642,13,2026-02-10,389.42,,0.0,190,DEFAULT
I00046746,C004642,14,2026-03-10,389.42,,0.0,162,DEFAULT
I00046747,C004642,15,2026-04-10,389.42,,0.0,131,DEFAULT
I00046748,C004642,16,2026-05-10,389.42,,0.0,101,DEFAULT
I00046749,C004642,17,2026-06-10,389.42,,0.0,70,DEFAULT
I00046750,C004642,18,2026-07-10,389.42,,0.0,40,DEFAULT
I00046751,C004642,19,2026-08-10,389.42,,0.0,9,DEFAULT
I00046752,C004643,1,2026-05-10,374.37,2026-05-12,374.37,2,LATE
I00046753,C004643,2,2026-06-10,374.37,2026-06-12,374.37,2,LATE
I00046754,C004643,3,2026-07-10,374.37,2026-07-11,374.37,1,LATE
I00046755,C004643,4,2026-08-10,374.37,2026-08-11,374.37,1,LATE
I00046756,C004644,1,2025-08-10,772.2,2025-08-13,772.2,3,LATE
I00046757,C004644,2,2025-09-10,772.2,2025-09-12,772.2,2,LATE
I00046758,C004644,3,2025-10-10,772.2,2025-10-10,772.2,0,PAID
I00046759,C004644,4,2025-11-10,772.2,2025-11-13,772.2,3,LATE
I00046760,C004644,5,2025-12-10,772.2,2025-12-11,772.2,1,LATE
I00046761,C004644,6,2026-01-10,772.2,2026-01-13,772.2,3,LATE
I00046762,C004644,7,2026-02-10,772.2,2026-02-11,772.2,1,LATE
I00046763,C004644,8,2026-03-10,772.2,2026-03-10,772.2,0,PAID
I00046764,C004644,9,2026-04-10,772.2,2026-04-10,772.2,0,PAID
I00046765,C004644,10,2026-05-10,772.2,2026-05-11,772.2,1,LATE
I00046766,C004644,11,2026-06-10,772.2,2026-06-10,772.2,0,PAID
I00046767,C004644,12,2026-07-10,772.2,2026-07-12,772.2,2,LATE
I00046768,C004644,13,2026-08-10,772.2,,0.0,64,DEFAULT
I00046769,C004645,1,2025-08-10,314.84,2025-08-13,314.84,3,LATE
I00046770,C004645,2,2025-09-10,314.84,2025-09-10,314.84,0,PAID
I00046771,C004645,3,2025-10-10,314.84,2025-10-12,314.84,2,LATE
I00046772,C004645,4,2025-11-10,314.84,2025-11-13,314.84,3,LATE
I00046773,C004645,5,2025-12-10,314.84,2025-12-10,314.84,0,PAID
I00046774,C004645,6,2026-01-10,314.84,2026-01-12,314.84,2,LATE
I00046775,C004645,7,2026-02-10,314.84,2026-02-13,314.84,3,LATE
I00046776,C004645,8,2026-03-10,314.84,2026-03-12,314.84,2,LATE
I00046777,C004645,9,2026-04-10,314.84,2026-04-12,314.84,2,LATE
I00046778,C004645,10,2026-05-10,314.84,2026-05-10,314.84,0,PAID
I00046779,C004645,11,2026-06-10,314.84,2026-06-13,314.84,3,LATE
I00046780,C004645,12,2026-07-10,314.84,2026-07-10,314.84,0,PAID
I00046781,C004645,13,2026-08-10,314.84,2026-08-10,314.84,0,PAID
I00046782,C004646,1,2026-06-10,89.71,2026-06-13,89.71,3,LATE
I00046783,C004646,2,2026-07-10,89.71,2026-07-12,89.71,2,LATE
I00046784,C004646,3,2026-08-10,89.71,2026-09-09,89.71,30,LATE
I00046785,C004647,1,2026-04-10,924.83,2026-04-13,924.83,3,LATE
I00046786,C004647,2,2026-05-10,924.83,2026-05-12,924.83,2,LATE
I00046787,C004647,3,2026-06-10,924.83,2026-06-11,924.83,1,LATE
I00046788,C004647,4,2026-07-10,924.83,2026-07-12,924.83,2,LATE
I00046789,C004647,5,2026-08-10,924.83,2026-08-23,924.83,13,LATE
I00046790,C004648,1,2025-08-10,1029.48,2025-08-11,1029.48,1,LATE
I00046791,C004648,2,2025-09-10,1029.48,,0.0,95,DEFAULT
I00046792,C004648,3,2025-10-10,1029.48,,0.0,313,DEFAULT
I00046793,C004648,4,2025-11-10,1029.48,,0.0,282,DEFAULT
I00046794,C004648,5,2025-12-10,1029.48,,0.0,252,DEFAULT
I00046795,C004648,6,2026-01-10,1029.48,,0.0,221,DEFAULT
I00046796,C004648,7,2026-02-10,1029.48,,0.0,190,DEFAULT
I00046797,C004648,8,2026-03-10,1029.48,,0.0,162,DEFAULT
I00046798,C004648,9,2026-04-10,1029.48,,0.0,131,DEFAULT
I00046799,C004648,10,2026-05-10,1029.48,,0.0,101,DEFAULT
I00046800,C004648,11,2026-06-10,1029.48,,0.0,70,DEFAULT
I00046801,C004648,12,2026-07-10,1029.48,,0.0,40,DEFAULT
I00046802,C004648,13,2026-08-10,1029.48,,0.0,9,DEFAULT
I00046803,C004649,1,2025-06-10,1176.47,2025-06-13,1176.47,3,LATE
I00046804,C004649,2,2025-07-10,1176.47,2025-07-10,1176.47,0,PAID
I00046805,C004649,3,2025-08-10,1176.47,2025-08-11,1176.47,1,LATE
I00046806,C004649,4,2025-09-10,1176.47,2025-09-10,1176.47,0,PAID
I00046807,C004649,5,2025-10-10,1176.47,2025-10-11,1176.47,1,LATE
I00046808,C004649,6,2025-11-10,1176.47,2025-11-12,1176.47,2,LATE
I00046809,C004649,7,2025-12-10,1176.47,2025-12-13,1176.47,3,LATE
I00046810,C004649,8,2026-01-10,1176.47,,0.0,58,DEFAULT
I00046811,C004649,9,2026-02-10,1176.47,,0.0,190,DEFAULT
I00046812,C004649,10,2026-03-10,1176.47,,0.0,162,DEFAULT
I00046813,C004649,11,2026-04-10,1176.47,,0.0,131,DEFAULT
I00046814,C004650,1,2026-05-10,1387.81,2026-05-13,1387.81,3,LATE
I00046815,C004650,2,2026-06-10,1387.81,2026-06-13,1387.81,3,LATE
I00046816,C004650,3,2026-07-10,1387.81,2026-07-11,1387.81,1,LATE
I00046817,C004650,4,2026-08-10,1387.81,2026-08-10,1387.81,0,PAID
I00046818,C004651,1,2025-09-10,289.93,2025-09-13,289.93,3,LATE
I00046819,C004651,2,2025-10-10,289.93,2025-10-12,289.93,2,LATE
I00046820,C004651,3,2025-11-10,289.93,,0.0,117,DEFAULT
I00046821,C004651,4,2025-12-10,289.93,,0.0,252,DEFAULT
I00046822,C004651,5,2026-01-10,289.93,,0.0,221,DEFAULT
I00046823,C004651,6,2026-02-10,289.93,,0.0,190,DEFAULT
I00046824,C004651,7,2026-03-10,289.93,,0.0,162,DEFAULT
I00046825,C004651,8,2026-04-10,289.93,,0.0,131,DEFAULT
I00046826,C004651,9,2026-05-10,289.93,,0.0,101,DEFAULT
I00046827,C004651,10,2026-06-10,289.93,,0.0,70,DEFAULT
I00046828,C004651,11,2026-07-10,289.93,,0.0,40,DEFAULT
